Block (1, 1): dy = 0, dx = 0
Block (81, 25): dy = 0, dx = 1
Block (89, 25): dy = -1, dx = 3
Block (97, 25): dy = -1, dx = 3
Block (105, 25): dy = -1, dx = 3
Block (113, 25): dy = 0, dx = 1
Block (121, 25): dy = 0, dx = 0
Block (129, 25): dy = 0, dx = 0
Block (137, 25): dy = 1, dx = -1
Block (145, 25): dy = 0, dx = -4
Block (153, 25): dy = -4, dx = 3
Block (161, 25): dy = -4, dx = 4
Block (169, 25): dy = -2, dx = -1
Block (177, 25): dy = 8, dx = 6
Block (185, 25): dy = 4, dx = 6
Block (193, 25): dy = -1, dx = 3
Block (201, 25): dy = 1, dx = -1
Block (209, 25): dy = -2, dx = 8
Block (217, 25): dy = 2, dx = 0
Block (225, 25): dy = 4, dx = -4
Block (233, 25): dy = -2, dx = -3
Block (241, 25): dy = 0, dx = -1
Block (249, 25): dy = 1, dx = 0
Block (257, 25): dy = 1, dx = 0
Block (265, 25): dy = 1, dx = 0
Block (273, 25): dy = 1, dx = 0
Block (281, 25): dy = 1, dx = 0
Block (289, 25): dy = -8, dx = -8
Block (297, 25): dy = 0, dx = 0
Block (305, 25): dy = 0, dx = 0
Block (313, 25): dy = 2, dx = 1
Block (321, 25): dy = 1, dx = 0
Block (329, 25): dy = 1, dx = 0
Block (337, 25): dy = -4, dx = -4
Block (345, 25): dy = 1, dx = 0
Block (1, 33): dy = 0, dx = 0
Block (9, 33): dy = 0, dx = 0
Block (17, 33): dy = 0, dx = 0
Block (25, 33): dy = 0, dx = 0
Block (33, 33): dy = 0, dx = 0
Block (41, 33): dy = 0, dx = 0
Block (49, 33): dy = 0, dx = 0
Block (57, 33): dy = 0, dx = 1
Block (65, 33): dy = 0, dx = 1
Block (73, 33): dy = -1, dx = 3
Block (81, 33): dy = 0, dx = 1
Block (89, 33): dy = 0, dx = 1
Block (97, 33): dy = 0, dx = 0
Block (105, 33): dy = 0, dx = 0
Block (113, 33): dy = 8, dx = 4
Block (121, 33): dy = 0, dx = 0
Block (129, 33): dy = 0, dx = 0
Block (137, 33): dy = 4, dx = -7
Block (145, 33): dy = -1, dx = -2
Block (153, 33): dy = -1, dx = -6
Block (161, 33): dy = 0, dx = -8
Block (169, 33): dy = -8, dx = 0
Block (177, 33): dy = 3, dx = 8
Block (185, 33): dy = 3, dx = -2
Block (193, 33): dy = 7, dx = -7
Block (201, 33): dy = 7, dx = 5
Block (209, 33): dy = 1, dx = -3
Block (217, 33): dy = -8, dx = -5
Block (225, 33): dy = -6, dx = -7
Block (233, 33): dy = -1, dx = -8
Block (241, 33): dy = -1, dx = -2
Block (249, 33): dy = -1, dx = -2
Block (257, 33): dy = 1, dx = 0
Block (265, 33): dy = 0, dx = -1
Block (273, 33): dy = 0, dx = 0
Block (281, 33): dy = 1, dx = 0
Block (289, 33): dy = 1, dx = 0
Block (297, 33): dy = 6, dx = 5
Block (305, 33): dy = 0, dx = 0
Block (313, 33): dy = 1, dx = 0
Block (321, 33): dy = 2, dx = 1
Block (329, 33): dy = 2, dx = 1
Block (337, 33): dy = 1, dx = 0
Block (345, 33): dy = 1, dx = 0
Block (1, 41): dy = 0, dx = 0
Block (9, 41): dy = 0, dx = 0
Block (17, 41): dy = 0, dx = 0
Block (25, 41): dy = 0, dx = 0
Block (33, 41): dy = 0, dx = 0
Block (41, 41): dy = 1, dx = -1
Block (49, 41): dy = -1, dx = 3
Block (57, 41): dy = 0, dx = 1
Block (65, 41): dy = -1, dx = 3
Block (73, 41): dy = -3, dx = 7
Block (81, 41): dy = 7, dx = 8
Block (89, 41): dy = 0, dx = 0
Block (97, 41): dy = 0, dx = 0
Block (105, 41): dy = 0, dx = 0
Block (113, 41): dy = 7, dx = 3
Block (121, 41): dy = 0, dx = 0
Block (129, 41): dy = -5, dx = 1
Block (137, 41): dy = -2, dx = -1
Block (145, 41): dy = -1, dx = 1
Block (153, 41): dy = 5, dx = 2
Block (161, 41): dy = 3, dx = -2
Block (169, 41): dy = 6, dx = 6
Block (177, 41): dy = -2, dx = 5
Block (185, 41): dy = -2, dx = 0
Block (193, 41): dy = 0, dx = -7
Block (201, 41): dy = 5, dx = -8
Block (209, 41): dy = -2, dx = -2
Block (217, 41): dy = -2, dx = -1
Block (225, 41): dy = -8, dx = -2
Block (233, 41): dy = -3, dx = 2
Block (241, 41): dy = 7, dx = -2
Block (249, 41): dy = -2, dx = -3
Block (257, 41): dy = -2, dx = -3
Block (265, 41): dy = -3, dx = -4
Block (273, 41): dy = 0, dx = -1
Block (281, 41): dy = 0, dx = 0
Block (289, 41): dy = 1, dx = 0
Block (297, 41): dy = 6, dx = 5
Block (305, 41): dy = 1, dx = 0
Block (313, 41): dy = 0, dx = 0
Block (321, 41): dy = 1, dx = 0
Block (329, 41): dy = 4, dx = 3
Block (337, 41): dy = 1, dx = 0
Block (345, 41): dy = 1, dx = 0
Block (1, 49): dy = 0, dx = 0
Block (9, 49): dy = 0, dx = 0
Block (17, 49): dy = 0, dx = 0
Block (25, 49): dy = -2, dx = 5
Block (33, 49): dy = 0, dx = 1
Block (41, 49): dy = 0, dx = 1
Block (49, 49): dy = 3, dx = -6
Block (57, 49): dy = 2, dx = -4
Block (65, 49): dy = 0, dx = 0
Block (73, 49): dy = 1, dx = -1
Block (81, 49): dy = 0, dx = 0
Block (89, 49): dy = 0, dx = 0
Block (97, 49): dy = 0, dx = 0
Block (105, 49): dy = 0, dx = 0
Block (113, 49): dy = 0, dx = 0
Block (121, 49): dy = 1, dx = -3
Block (129, 49): dy = 1, dx = -4
Block (137, 49): dy = 4, dx = 5
Block (145, 49): dy = -3, dx = -4
Block (153, 49): dy = -6, dx = -7
Block (161, 49): dy = -7, dx = -6
Block (169, 49): dy = -1, dx = 0
Block (177, 49): dy = 8, dx = 4
Block (185, 49): dy = -7, dx = 1
Block (193, 49): dy = -3, dx = 6
Block (201, 49): dy = -3, dx = -8
Block (209, 49): dy = -5, dx = -2
Block (217, 49): dy = 8, dx = -5
Block (225, 49): dy = 7, dx = -1
Block (233, 49): dy = -8, dx = -1
Block (241, 49): dy = 1, dx = -2
Block (249, 49): dy = 4, dx = -2
Block (257, 49): dy = 0, dx = -1
Block (265, 49): dy = 0, dx = -1
Block (273, 49): dy = 0, dx = -1
Block (281, 49): dy = 0, dx = 0
Block (289, 49): dy = 1, dx = 0
Block (297, 49): dy = 1, dx = 0
Block (305, 49): dy = 5, dx = 4
Block (313, 49): dy = 1, dx = 0
Block (321, 49): dy = 0, dx = 0
Block (329, 49): dy = 1, dx = 0
Block (337, 49): dy = 5, dx = 4
Block (345, 49): dy = 0, dx = 0
Block (1, 57): dy = 0, dx = 0
Block (9, 57): dy = 0, dx = 0
Block (17, 57): dy = 0, dx = 1
Block (25, 57): dy = 0, dx = 1
Block (33, 57): dy = -1, dx = 3
Block (41, 57): dy = -3, dx = 8
Block (49, 57): dy = 0, dx = 0
Block (57, 57): dy = 0, dx = 0
Block (65, 57): dy = 0, dx = 0
Block (73, 57): dy = 1, dx = -1
Block (81, 57): dy = 0, dx = 0
Block (89, 57): dy = 0, dx = 0
Block (97, 57): dy = -6, dx = -2
Block (105, 57): dy = 0, dx = 1
Block (113, 57): dy = 1, dx = -2
Block (121, 57): dy = 1, dx = -3
Block (129, 57): dy = 1, dx = -4
Block (137, 57): dy = 8, dx = 2
Block (145, 57): dy = -6, dx = -3
Block (153, 57): dy = 2, dx = 7
Block (161, 57): dy = 7, dx = 8
Block (169, 57): dy = 5, dx = 2
Block (177, 57): dy = 1, dx = 5
Block (185, 57): dy = 6, dx = 4
Block (193, 57): dy = 6, dx = -4
Block (201, 57): dy = -7, dx = -2
Block (209, 57): dy = -8, dx = -8
Block (217, 57): dy = 5, dx = -8
Block (225, 57): dy = -1, dx = -2
Block (233, 57): dy = 3, dx = -2
Block (241, 57): dy = -3, dx = -3
Block (249, 57): dy = 7, dx = 0
Block (257, 57): dy = 5, dx = -1
Block (265, 57): dy = 1, dx = 0
Block (273, 57): dy = 0, dx = -1
Block (281, 57): dy = 1, dx = 0
Block (289, 57): dy = 0, dx = 0
Block (297, 57): dy = 0, dx = 0
Block (305, 57): dy = 1, dx = 0
Block (313, 57): dy = 1, dx = 0
Block (321, 57): dy = -6, dx = -6
Block (329, 57): dy = 1, dx = 0
Block (337, 57): dy = 1, dx = 0
Block (345, 57): dy = 1, dx = 0
Block (1, 65): dy = 0, dx = 0
Block (9, 65): dy = 0, dx = 0
Block (17, 65): dy = 2, dx = -4
Block (25, 65): dy = 0, dx = 0
Block (33, 65): dy = 0, dx = 0
Block (41, 65): dy = 0, dx = 0
Block (49, 65): dy = -7, dx = -3
Block (57, 65): dy = 0, dx = 0
Block (65, 65): dy = 0, dx = 0
Block (73, 65): dy = 4, dx = -8
Block (81, 65): dy = 1, dx = -2
Block (89, 65): dy = 0, dx = 1
Block (97, 65): dy = 0, dx = 1
Block (105, 65): dy = 0, dx = 1
Block (113, 65): dy = 2, dx = -3
Block (121, 65): dy = 0, dx = -2
Block (129, 65): dy = 0, dx = 2
Block (137, 65): dy = 5, dx = 3
Block (145, 65): dy = 1, dx = -2
Block (153, 65): dy = 2, dx = -1
Block (161, 65): dy = -6, dx = -1
Block (169, 65): dy = 1, dx = -1
Block (177, 65): dy = -1, dx = 5
Block (185, 65): dy = 1, dx = 3
Block (193, 65): dy = -1, dx = -2
Block (201, 65): dy = 0, dx = -8
Block (209, 65): dy = 3, dx = 0
Block (217, 65): dy = -1, dx = -5
Block (225, 65): dy = -5, dx = -2
Block (233, 65): dy = -8, dx = -6
Block (241, 65): dy = -5, dx = 0
Block (249, 65): dy = -5, dx = -3
Block (257, 65): dy = -3, dx = -3
Block (265, 65): dy = 0, dx = 0
Block (273, 65): dy = -7, dx = -8
Block (281, 65): dy = 1, dx = 0
Block (289, 65): dy = 0, dx = -1
Block (297, 65): dy = 1, dx = 0
Block (305, 65): dy = 0, dx = 0
Block (313, 65): dy = 1, dx = 0
Block (321, 65): dy = 1, dx = 0
Block (329, 65): dy = -6, dx = -6
Block (337, 65): dy = 0, dx = 0
Block (345, 65): dy = 1, dx = 0
Block (1, 73): dy = 1, dx = 0
Block (9, 73): dy = 0, dx = 0
Block (17, 73): dy = 0, dx = 0
Block (25, 73): dy = 0, dx = 0
Block (33, 73): dy = 0, dx = 0
Block (41, 73): dy = 0, dx = 0
Block (49, 73): dy = 0, dx = 0
Block (57, 73): dy = 0, dx = 0
Block (65, 73): dy = -2, dx = 6
Block (73, 73): dy = 0, dx = 1
Block (81, 73): dy = 0, dx = 1
Block (89, 73): dy = 0, dx = 1
Block (97, 73): dy = 1, dx = -2
Block (105, 73): dy = 0, dx = 1
Block (113, 73): dy = 1, dx = -2
Block (121, 73): dy = -7, dx = 0
Block (129, 73): dy = 3, dx = 0
Block (137, 73): dy = 7, dx = -3
Block (145, 73): dy = 0, dx = 0
Block (153, 73): dy = 4, dx = -3
Block (161, 73): dy = -4, dx = 2
Block (169, 73): dy = 1, dx = -1
Block (177, 73): dy = -3, dx = 6
Block (185, 73): dy = -8, dx = 6
Block (193, 73): dy = -7, dx = -2
Block (201, 73): dy = 0, dx = -5
Block (209, 73): dy = 0, dx = -5
Block (217, 73): dy = 0, dx = -8
Block (225, 73): dy = 0, dx = -7
Block (233, 73): dy = 0, dx = 0
Block (241, 73): dy = 0, dx = -3
Block (249, 73): dy = -8, dx = -5
Block (257, 73): dy = 2, dx = -1
Block (265, 73): dy = 1, dx = 0
Block (273, 73): dy = 1, dx = 0
Block (281, 73): dy = 0, dx = -1
Block (289, 73): dy = 1, dx = 0
Block (297, 73): dy = 0, dx = -1
Block (305, 73): dy = 1, dx = 0
Block (313, 73): dy = 0, dx = 0
Block (321, 73): dy = 1, dx = 0
Block (329, 73): dy = 0, dx = -1
Block (337, 73): dy = 0, dx = 0
Block (345, 73): dy = 0, dx = 0
Block (1, 81): dy = 0, dx = 0
Block (9, 81): dy = 0, dx = 0
Block (17, 81): dy = 0, dx = 0
Block (25, 81): dy = 0, dx = 0
Block (33, 81): dy = 0, dx = 0
Block (41, 81): dy = 0, dx = 1
Block (49, 81): dy = 0, dx = 1
Block (57, 81): dy = 0, dx = 1
Block (65, 81): dy = 3, dx = -7
Block (73, 81): dy = 0, dx = 1
Block (81, 81): dy = 0, dx = 1
Block (89, 81): dy = 3, dx = -7
Block (97, 81): dy = 0, dx = 0
Block (105, 81): dy = 4, dx = -3
Block (113, 81): dy = 5, dx = -3
Block (121, 81): dy = -3, dx = 8
Block (129, 81): dy = -8, dx = 5
Block (137, 81): dy = -5, dx = 2
Block (145, 81): dy = -4, dx = 4
Block (153, 81): dy = 1, dx = -5
Block (161, 81): dy = 0, dx = -1
Block (169, 81): dy = 1, dx = -7
Block (177, 81): dy = 1, dx = -8
Block (185, 81): dy = 0, dx = -4
Block (193, 81): dy = 0, dx = -5
Block (201, 81): dy = 0, dx = -6
Block (209, 81): dy = 0, dx = -8
Block (217, 81): dy = 0, dx = -8
Block (225, 81): dy = 0, dx = 4
Block (233, 81): dy = -1, dx = -6
Block (241, 81): dy = -1, dx = -6
Block (249, 81): dy = -1, dx = -7
Block (257, 81): dy = 0, dx = -2
Block (265, 81): dy = 1, dx = 1
Block (273, 81): dy = 0, dx = 0
Block (281, 81): dy = 1, dx = 0
Block (289, 81): dy = -6, dx = -7
Block (297, 81): dy = 1, dx = 0
Block (305, 81): dy = 1, dx = 0
Block (313, 81): dy = 0, dx = 0
Block (321, 81): dy = 0, dx = 0
Block (329, 81): dy = 1, dx = 0
Block (337, 81): dy = 7, dx = 6
Block (345, 81): dy = 0, dx = 0
Block (1, 89): dy = -2, dx = 0
Block (9, 89): dy = 0, dx = 0
Block (17, 89): dy = 0, dx = 1
Block (25, 89): dy = 0, dx = 1
Block (33, 89): dy = 1, dx = -2
Block (41, 89): dy = 0, dx = 1
Block (49, 89): dy = 0, dx = 1
Block (57, 89): dy = 0, dx = 1
Block (65, 89): dy = 0, dx = 0
Block (73, 89): dy = 6, dx = 5
Block (81, 89): dy = 0, dx = 0
Block (89, 89): dy = 1, dx = -1
Block (97, 89): dy = 0, dx = 0
Block (105, 89): dy = -2, dx = -1
Block (113, 89): dy = 0, dx = -1
Block (121, 89): dy = 1, dx = -3
Block (129, 89): dy = 1, dx = -3
Block (137, 89): dy = 1, dx = -4
Block (145, 89): dy = 2, dx = -8
Block (153, 89): dy = 1, dx = -5
Block (161, 89): dy = 1, dx = -6
Block (169, 89): dy = 0, dx = -2
Block (177, 89): dy = 1, dx = -7
Block (185, 89): dy = 0, dx = -3
Block (193, 89): dy = 0, dx = -5
Block (201, 89): dy = 0, dx = -6
Block (209, 89): dy = 0, dx = -6
Block (217, 89): dy = -1, dx = -5
Block (225, 89): dy = -1, dx = -6
Block (233, 89): dy = -1, dx = -5
Block (241, 89): dy = -1, dx = -4
Block (249, 89): dy = -1, dx = -3
Block (257, 89): dy = -1, dx = -2
Block (265, 89): dy = 0, dx = 0
Block (273, 89): dy = 0, dx = 0
Block (281, 89): dy = 0, dx = 1
Block (289, 89): dy = -2, dx = -4
Block (297, 89): dy = 0, dx = -1
Block (305, 89): dy = 1, dx = 0
Block (313, 89): dy = 1, dx = 0
Block (321, 89): dy = 0, dx = 0
Block (329, 89): dy = 0, dx = 0
Block (337, 89): dy = 1, dx = 0
Block (345, 89): dy = 1, dx = 0
Block (1, 97): dy = 0, dx = 0
Block (9, 97): dy = 0, dx = 1
Block (17, 97): dy = 0, dx = 1
Block (25, 97): dy = 0, dx = 1
Block (33, 97): dy = 0, dx = 1
Block (41, 97): dy = 0, dx = 1
Block (49, 97): dy = 0, dx = 0
Block (57, 97): dy = 0, dx = 0
Block (65, 97): dy = 0, dx = 0
Block (73, 97): dy = 0, dx = 0
Block (81, 97): dy = 0, dx = 0
Block (89, 97): dy = 0, dx = 0
Block (97, 97): dy = 1, dx = 0
Block (105, 97): dy = 0, dx = -1
Block (113, 97): dy = 2, dx = -5
Block (121, 97): dy = 1, dx = -3
Block (129, 97): dy = -2, dx = 5
Block (137, 97): dy = 1, dx = -4
Block (145, 97): dy = 2, dx = -8
Block (153, 97): dy = 1, dx = -5
Block (161, 97): dy = 1, dx = -5
Block (169, 97): dy = -1, dx = 0
Block (177, 97): dy = 0, dx = -4
Block (185, 97): dy = 0, dx = -5
Block (193, 97): dy = 0, dx = -6
Block (201, 97): dy = 0, dx = -6
Block (209, 97): dy = 0, dx = -6
Block (217, 97): dy = 0, dx = -6
Block (225, 97): dy = 0, dx = -4
Block (233, 97): dy = -1, dx = -5
Block (241, 97): dy = -1, dx = -4
Block (249, 97): dy = -1, dx = -3
Block (257, 97): dy = -1, dx = -2
Block (265, 97): dy = -1, dx = -2
Block (273, 97): dy = 1, dx = -1
Block (281, 97): dy = 1, dx = 5
Block (289, 97): dy = -1, dx = -1
Block (297, 97): dy = -4, dx = -7
Block (305, 97): dy = -2, dx = -3
Block (313, 97): dy = -5, dx = -6
Block (321, 97): dy = 1, dx = 0
Block (329, 97): dy = 0, dx = 0
Block (337, 97): dy = 0, dx = 0
Block (345, 97): dy = 0, dx = 0
Block (1, 105): dy = 0, dx = 0
Block (9, 105): dy = 0, dx = 1
Block (17, 105): dy = -1, dx = 3
Block (25, 105): dy = 0, dx = 0
Block (33, 105): dy = 1, dx = 0
Block (41, 105): dy = 0, dx = 0
Block (49, 105): dy = 0, dx = 0
Block (57, 105): dy = 0, dx = 0
Block (65, 105): dy = 0, dx = 0
Block (73, 105): dy = 0, dx = 0
Block (81, 105): dy = 0, dx = 0
Block (89, 105): dy = 0, dx = 0
Block (97, 105): dy = 0, dx = -1
Block (105, 105): dy = 0, dx = -1
Block (113, 105): dy = 1, dx = -3
Block (121, 105): dy = 1, dx = -3
Block (129, 105): dy = 1, dx = -4
Block (137, 105): dy = 2, dx = -5
Block (145, 105): dy = 1, dx = -4
Block (153, 105): dy = 1, dx = -5
Block (161, 105): dy = 1, dx = -5
Block (169, 105): dy = 0, dx = -4
Block (177, 105): dy = 0, dx = -5
Block (185, 105): dy = 0, dx = -5
Block (193, 105): dy = 0, dx = -5
Block (201, 105): dy = 0, dx = -6
Block (209, 105): dy = 0, dx = -5
Block (217, 105): dy = 0, dx = -5
Block (225, 105): dy = 0, dx = -5
Block (233, 105): dy = 0, dx = -4
Block (241, 105): dy = -1, dx = -5
Block (249, 105): dy = -1, dx = -4
Block (257, 105): dy = -1, dx = -3
Block (265, 105): dy = -2, dx = -2
Block (273, 105): dy = -2, dx = -2
Block (281, 105): dy = -2, dx = -2
Block (289, 105): dy = -2, dx = -3
Block (297, 105): dy = -2, dx = -3
Block (305, 105): dy = -2, dx = -3
Block (313, 105): dy = 0, dx = -1
Block (321, 105): dy = 0, dx = -1
Block (329, 105): dy = 0, dx = 0
Block (337, 105): dy = 0, dx = 0
Block (345, 105): dy = 1, dx = 0
Block (1, 113): dy = 8, dx = 0
Block (9, 113): dy = 0, dx = 0
Block (17, 113): dy = 0, dx = 0
Block (25, 113): dy = 0, dx = 0
Block (33, 113): dy = 0, dx = 0
Block (41, 113): dy = 0, dx = 0
Block (49, 113): dy = 0, dx = 0
Block (57, 113): dy = 0, dx = 0
Block (65, 113): dy = 0, dx = 0
Block (73, 113): dy = 0, dx = 0
Block (81, 113): dy = 0, dx = 0
Block (89, 113): dy = 1, dx = -1
Block (97, 113): dy = 0, dx = -1
Block (105, 113): dy = 0, dx = -1
Block (113, 113): dy = 2, dx = -2
Block (121, 113): dy = -2, dx = 2
Block (129, 113): dy = 1, dx = -3
Block (137, 113): dy = 1, dx = -3
Block (145, 113): dy = 1, dx = -4
Block (153, 113): dy = 2, dx = -5
Block (161, 113): dy = 0, dx = -4
Block (169, 113): dy = -1, dx = -6
Block (177, 113): dy = 1, dx = -5
Block (185, 113): dy = 1, dx = -6
Block (193, 113): dy = 0, dx = -5
Block (201, 113): dy = 0, dx = -6
Block (209, 113): dy = 0, dx = -5
Block (217, 113): dy = 0, dx = -3
Block (225, 113): dy = -1, dx = -6
Block (233, 113): dy = -1, dx = -5
Block (241, 113): dy = -1, dx = -4
Block (249, 113): dy = -1, dx = -3
Block (257, 113): dy = -1, dx = -3
Block (265, 113): dy = -1, dx = -2
Block (273, 113): dy = -3, dx = -1
Block (281, 113): dy = -3, dx = -2
Block (289, 113): dy = -3, dx = -1
Block (297, 113): dy = -2, dx = -3
Block (305, 113): dy = 0, dx = 0
Block (313, 113): dy = 0, dx = 0
Block (321, 113): dy = -5, dx = -6
Block (329, 113): dy = 1, dx = 0
Block (337, 113): dy = 2, dx = 1
Block (345, 113): dy = 0, dx = 0
Block (1, 121): dy = 0, dx = 0
Block (9, 121): dy = 0, dx = 0
Block (17, 121): dy = 0, dx = 0
Block (25, 121): dy = 2, dx = -8
Block (33, 121): dy = 1, dx = -4
Block (41, 121): dy = 0, dx = 0
Block (49, 121): dy = 0, dx = 0
Block (57, 121): dy = 1, dx = 0
Block (65, 121): dy = 1, dx = 0
Block (73, 121): dy = 0, dx = 0
Block (81, 121): dy = 0, dx = 1
Block (89, 121): dy = 1, dx = -2
Block (97, 121): dy = 1, dx = -1
Block (105, 121): dy = 1, dx = -1
Block (113, 121): dy = 1, dx = -1
Block (121, 121): dy = 1, dx = -2
Block (129, 121): dy = 1, dx = -3
Block (137, 121): dy = 1, dx = -4
Block (145, 121): dy = 1, dx = -4
Block (153, 121): dy = 1, dx = -4
Block (161, 121): dy = 1, dx = -4
Block (169, 121): dy = 1, dx = -5
Block (177, 121): dy = 2, dx = -7
Block (185, 121): dy = 0, dx = -4
Block (193, 121): dy = 0, dx = -4
Block (201, 121): dy = 0, dx = -4
Block (209, 121): dy = 0, dx = -5
Block (217, 121): dy = 0, dx = -5
Block (225, 121): dy = 0, dx = -5
Block (233, 121): dy = 0, dx = -5
Block (241, 121): dy = 0, dx = -4
Block (249, 121): dy = -1, dx = -3
Block (257, 121): dy = -2, dx = -3
Block (265, 121): dy = -2, dx = -3
Block (273, 121): dy = -1, dx = -2
Block (281, 121): dy = -2, dx = -3
Block (289, 121): dy = -2, dx = -3
Block (297, 121): dy = 0, dx = 0
Block (305, 121): dy = 1, dx = 0
Block (313, 121): dy = 1, dx = 0
Block (321, 121): dy = 0, dx = 0
Block (329, 121): dy = 0, dx = -1
Block (337, 121): dy = 0, dx = -1
Block (345, 121): dy = 1, dx = 0
Block (1, 129): dy = 0, dx = 0
Block (9, 129): dy = 1, dx = 0
Block (17, 129): dy = 0, dx = 0
Block (25, 129): dy = 0, dx = 0
Block (33, 129): dy = 1, dx = 0
Block (41, 129): dy = 0, dx = 0
Block (49, 129): dy = -2, dx = 5
Block (57, 129): dy = 1, dx = -2
Block (65, 129): dy = 1, dx = -2
Block (73, 129): dy = 0, dx = 1
Block (81, 129): dy = 0, dx = 1
Block (89, 129): dy = 1, dx = -1
Block (97, 129): dy = 0, dx = -1
Block (105, 129): dy = 1, dx = 0
Block (113, 129): dy = 0, dx = -2
Block (121, 129): dy = 1, dx = -2
Block (129, 129): dy = 1, dx = -3
Block (137, 129): dy = 1, dx = -3
Block (145, 129): dy = 1, dx = -4
Block (153, 129): dy = 1, dx = -4
Block (161, 129): dy = 2, dx = -5
Block (169, 129): dy = 2, dx = -7
Block (177, 129): dy = 1, dx = -6
Block (185, 129): dy = 1, dx = -5
Block (193, 129): dy = 1, dx = -5
Block (201, 129): dy = 1, dx = -5
Block (209, 129): dy = 1, dx = -4
Block (217, 129): dy = 0, dx = -5
Block (225, 129): dy = 0, dx = -5
Block (233, 129): dy = 0, dx = -4
Block (241, 129): dy = 0, dx = -5
Block (249, 129): dy = -1, dx = -4
Block (257, 129): dy = -1, dx = -2
Block (265, 129): dy = -1, dx = -2
Block (273, 129): dy = 0, dx = 0
Block (281, 129): dy = 3, dx = 3
Block (289, 129): dy = 0, dx = -1
Block (297, 129): dy = 5, dx = 5
Block (305, 129): dy = 0, dx = 0
Block (313, 129): dy = 1, dx = 0
Block (321, 129): dy = 1, dx = 0
Block (329, 129): dy = 0, dx = 0
Block (337, 129): dy = 1, dx = 0
Block (345, 129): dy = -7, dx = -8
Block (1, 137): dy = 0, dx = 0
Block (9, 137): dy = 1, dx = 2
Block (17, 137): dy = 0, dx = 0
Block (25, 137): dy = 1, dx = -1
Block (33, 137): dy = 0, dx = 1
Block (41, 137): dy = 0, dx = 1
Block (49, 137): dy = 0, dx = 0
Block (57, 137): dy = 0, dx = 1
Block (65, 137): dy = 0, dx = 0
Block (73, 137): dy = 0, dx = 0
Block (81, 137): dy = 1, dx = 0
Block (89, 137): dy = 0, dx = 0
Block (97, 137): dy = 0, dx = 0
Block (105, 137): dy = 0, dx = -1
Block (113, 137): dy = 1, dx = -2
Block (121, 137): dy = 2, dx = -2
Block (129, 137): dy = 1, dx = -3
Block (137, 137): dy = 1, dx = -3
Block (145, 137): dy = 2, dx = -4
Block (153, 137): dy = 2, dx = -4
Block (161, 137): dy = 2, dx = -4
Block (169, 137): dy = 2, dx = -6
Block (177, 137): dy = 2, dx = -6
Block (185, 137): dy = 2, dx = -5
Block (193, 137): dy = 2, dx = -5
Block (201, 137): dy = 2, dx = -5
Block (209, 137): dy = 1, dx = -5
Block (217, 137): dy = 1, dx = -4
Block (225, 137): dy = 0, dx = -4
Block (233, 137): dy = 0, dx = -4
Block (241, 137): dy = 0, dx = -5
Block (249, 137): dy = -1, dx = -4
Block (257, 137): dy = -1, dx = -2
Block (265, 137): dy = -1, dx = -2
Block (273, 137): dy = 1, dx = 0
Block (281, 137): dy = 0, dx = 0
Block (289, 137): dy = -3, dx = -4
Block (297, 137): dy = 3, dx = 3
Block (305, 137): dy = -2, dx = -3
Block (313, 137): dy = 0, dx = 0
Block (321, 137): dy = 0, dx = 0
Block (329, 137): dy = 1, dx = 0
Block (337, 137): dy = 0, dx = 0
Block (345, 137): dy = 1, dx = 0
Block (1, 145): dy = 0, dx = 0
Block (9, 145): dy = 0, dx = 1
Block (17, 145): dy = 1, dx = -2
Block (25, 145): dy = 0, dx = 1
Block (33, 145): dy = 0, dx = 0
Block (41, 145): dy = 0, dx = 0
Block (49, 145): dy = 0, dx = 1
Block (57, 145): dy = 0, dx = 0
Block (65, 145): dy = 1, dx = 1
Block (73, 145): dy = 0, dx = 0
Block (81, 145): dy = 0, dx = 0
Block (89, 145): dy = 1, dx = 0
Block (97, 145): dy = 1, dx = -1
Block (105, 145): dy = -3, dx = -4
Block (113, 145): dy = 3, dx = -2
Block (121, 145): dy = 1, dx = -2
Block (129, 145): dy = 1, dx = -3
Block (137, 145): dy = 2, dx = -3
Block (145, 145): dy = 2, dx = -4
Block (153, 145): dy = 2, dx = -3
Block (161, 145): dy = 4, dx = -3
Block (169, 145): dy = 4, dx = -4
Block (177, 145): dy = 4, dx = -3
Block (185, 145): dy = 3, dx = -6
Block (193, 145): dy = 3, dx = -7
Block (201, 145): dy = 1, dx = -7
Block (209, 145): dy = 1, dx = -5
Block (217, 145): dy = 1, dx = -4
